what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956176319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956176459
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523956194399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956194689
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523956194699
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523956202480
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523956221350
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523956230800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956231152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956232530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956232650
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523956244640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956244905
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523956244915
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523956252780
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523956287501
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523956384022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956513434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956730075
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523956735930
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523956774639
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523956795039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523956802619
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523956803770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956804130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956804901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956805051
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523956822590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956822860
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523956822870
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523956830680
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523956849390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956861650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523956862970
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1523956862980
