what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591317249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591330242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523591353078
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523591354478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591354768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591356838
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523591379263
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523591379523
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523591387395
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523591406688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523591427257
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523591440849
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523591441109
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523591448935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523591464373
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523591466513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591466903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591480191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591747229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591794619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523591822591
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523591824321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591824621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591829352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523591843157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591844287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591853941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523591859510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591861738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1523591861768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523591862618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591867434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591868487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591868579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591870295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523591922286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523591933665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523591936954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1523591942955
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523591944405
