what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952669096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952670737
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952671487
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523952671777
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x430f0] return code: 8",1523952674307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952675724
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952675744
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523952676997
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x430f0, /cygdrive/h/COMPSYS_723/Project_workspace/CS723_Assignment1/CS723_Assignment1.elf] return code: 8",1523952678021
error,log,,,"Downloading ELF Process failed",1523952678032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952681226
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1523952681606
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1523952681676
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1523952681706
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523952681726
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523952683287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952683637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952685586
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1523952685596
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1523952688427
error,log,,,"Internal Error",1523952688509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952688524
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523952688604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952689936
started,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1523952689966
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1523952689976
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1523952689986
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1523952690207
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952690267
activated,perspective,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui.debugPerspective",1523952690267
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1523952693156
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952693166
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1523952696817
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952696827
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523952699388
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952705367
activated,perspective,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui.cPerspective",1523952705367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1523952705427
executed,command,,,"com.altera.sbtgui.ui.cPerspective",1523952705427
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523952706397
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523952709289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952709578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952712247
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1523952712477
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523952712507
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952721287
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523952721577
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952724021
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1523952724257
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523952731788
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x430f0, /cygdrive/h/COMPSYS_723/Project_workspace/CS723_Assignment1/CS723_Assignment1.elf] return code: 8",1523952731798
error,log,,,"Downloading ELF Process failed",1523952731798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952731808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952737988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952740077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952741907
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1523952741917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952742278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952742878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952743067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952744447
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523952744457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952745133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952752977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952754607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952757718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1523952762558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1523952763288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952777617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952807818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523952811948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523953045453
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523953068313
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1523953078854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1523953082564
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1523953082573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1523953082894
